hhid,trust_share,trust_mean,income_pc,factor07,ubigeo
01534209011,0.14285714285714285,2.0,793.5764252440313,223.21524047851562,021307
01534210211,0.5,3.0,1022.5794408637688,223.21524047851562,021307
01535601511,0.125,1.4375,1983.3040971619482,223.21524047851562,021402
01535601611,0.23529411764705882,1.7647058823529411,1769.3014889172198,223.21524047851562,021402
01535606411,0.047619047619047616,1.7142857142857142,587.5436803037477,223.21524047851562,021402
01535606711,0.4117647058823529,2.176470588235294,1844.3113634463239,223.21524047851562,021402
01535606811,0.42857142857142855,2.4761904761904763,5262.476705488544,223.21524047851562,021402
01537202111,0.0,1.4761904761904763,1100.0331539596802,223.21524047851562,022001
01537202211,0.0,1.0,261.0941229277849,223.21524047851562,022001
01537206511,0.07692307692307693,1.2307692307692308,2563.884594707339,223.21524047851562,022001
01537206611,0.125,1.625,424.70066333095195,223.21524047851562,022001
01537206811,0.0,1.7647058823529411,506.46134069464046,223.21524047851562,022001
01538402111,0.0,1.4444444444444444,600.4249089455618,223.21524047851562,021604
01538411911,0.0,1.2380952380952381,411.94566141867006,223.21524047851562,021604
01538412111,0.16666666666666666,1.8888888888888888,440.3559108346993,223.21524047851562,021604
01539605011,0.125,1.3125,808.4129009928201,69.78561401367188,030101
01539607011,0.0,1.3333333333333333,1608.5036193761953,69.78561401367188,030101
01539611011,0.0,1.380952380952381,2065.285034972144,69.78561401367188,030101
01539616711,0.4,2.2,811.4065803396484,69.78561401367188,030101
01542400611,0.047619047619047616,1.619047619047619,1849.1077396182022,390.3323974609375,030602
01542402411,0.0,1.1428571428571428,2894.4231251622023,390.3323974609375,030602
01542406111,0.0,1.4285714285714286,715.4494877382856,390.3323974609375,030602
01542408311,0.09523809523809523,1.6666666666666667,2032.2568152956312,390.3323974609375,030602
01542414411,0.09523809523809523,1.9047619047619047,479.2006740770174,390.3323974609375,030602
01542702211,0.09523809523809523,1.8571428571428572,1540.453983931044,93.04747772216797,030401
01542705011,0.2857142857142857,2.5714285714285716,2610.399765793426,93.04747772216797,030401
01542706611,0.047619047619047616,1.7619047619047619,1495.547303545307,93.04747772216797,030401
01542710711,0.0,1.0,1813.1735942840303,93.04747772216797,030401
01542712311,0.9047619047619048,2.9523809523809526,3228.59322501768,93.04747772216797,030401
01543502511,0.0,1.380952380952381,648.3992431540274,390.3323974609375,030602
01543503611,0.0,1.4761904761904763,531.7532312638407,390.3323974609375,030602
01543504811,0.3333333333333333,2.6666666666666665,692.1057593214656,390.3323974609375,030602
