pk,hh,trust_share,edad,mujer,educ_anios,sis,ocupado,ipcr_0,factor07,pobre,juntos,pension65,transfer
0155770661101,01557706611,0.047619047619047616,59.0,1.0,6.0,1.0,1.0,702.0509982981902,281.16937255859375,0.0,0.0,0.0,1.0
0155770881101,01557708811,0.3333333333333333,33.0,1.0,11.0,0.0,1.0,761.1582482224754,281.16937255859375,0.0,0.0,0.0,0.0
0155880531101,01558805311,0.09523809523809523,38.0,0.0,14.0,0.0,1.0,936.6152331044541,281.16937255859375,0.0,0.0,0.0,0.0
0155940501101,01559405011,0.047619047619047616,54.0,0.0,11.0,1.0,1.0,1028.8632756565432,255.19894409179688,0.0,0.0,0.0,1.0
0155940651101,01559406511,0.047619047619047616,75.0,1.0,6.0,0.0,0.0,3598.098417199521,255.19894409179688,0.0,0.0,0.0,0.0
0155940801101,01559408011,0.09523809523809523,65.0,0.0,9.0,0.0,1.0,1157.5111451277587,255.19894409179688,0.0,0.0,0.0,0.0
0156320791101,01563207911,0.047619047619047616,71.0,1.0,6.0,1.0,1.0,1368.0994409246664,340.2652587890625,0.0,0.0,0.0,1.0
0156440041101,01564400411,0.38095238095238093,44.0,0.0,9.0,1.0,1.0,1808.3473549612743,1049.7579345703125,0.0,0.0,0.0,1.0
0156560471101,01565604711,0.047619047619047616,31.0,0.0,14.0,0.0,1.0,1736.5839428064157,281.16937255859375,0.0,0.0,0.0,0.0
0156560641101,01565606411,0.0,42.0,0.0,14.0,0.0,1.0,870.5363293397985,281.16937255859375,0.0,0.0,0.0,0.0
0156652001101,01566520011,0.23809523809523808,78.0,1.0,0.0,1.0,0.0,1340.1708924726126,109.52449798583984,0.0,0.0,0.0,1.0
0156820281101,01568202811,0.0,84.0,0.0,6.0,0.0,0.0,923.8702635020854,168.69558715820312,0.0,0.0,0.0,0.0
0157010171101,01570101711,0.3333333333333333,75.0,0.0,11.0,0.0,0.0,5071.5255809732425,168.69558715820312,0.0,0.0,0.0,0.0
0157010291101,01570102911,0.14285714285714285,45.0,1.0,14.0,0.0,1.0,1073.751629896116,168.69558715820312,0.0,0.0,0.0,0.0
0157010471101,01570104711,0.09523809523809523,54.0,0.0,17.0,0.0,1.0,3715.0772562744537,168.69558715820312,0.0,0.0,0.0,0.0
0157010581101,01570105811,0.047619047619047616,70.0,1.0,17.0,0.0,1.0,2997.0066614094712,168.69558715820312,0.0,0.0,0.0,0.0
0157010831101,01570108311,0.09523809523809523,61.0,1.0,3.0,0.0,1.0,4891.333122794269,168.69558715820312,0.0,0.0,0.0,0.0
0157291271101,01572912711,0.0,30.0,1.0,6.0,1.0,1.0,258.93476467175645,281.16937255859375,0.0,1.0,0.0,1.0
0157291751101,01572917511,0.047619047619047616,69.0,1.0,3.0,0.0,0.0,1310.7377217985618,281.16937255859375,0.0,0.0,0.0,0.0
0157580011101,01575800111,0.23809523809523808,49.0,0.0,6.0,1.0,0.0,580.8391099708821,184.83187866210938,0.0,0.0,0.0,1.0
0157580271101,01575802711,0.19047619047619047,28.0,0.0,11.0,1.0,1.0,398.2117875474936,184.83187866210938,0.0,1.0,0.0,1.0
0157580421101,01575804211,0.0,65.0,1.0,3.0,1.0,0.0,105.70939164633357,184.83187866210938,1.0,0.0,0.0,1.0
0157580501101,01575805011,0.047619047619047616,84.0,0.0,3.0,1.0,0.0,204.17036044926007,184.83187866210938,1.0,0.0,1.0,1.0
0157580611101,01575806111,0.047619047619047616,25.0,0.0,13.0,1.0,1.0,2719.4786748046754,184.83187866210938,0.0,0.0,0.0,1.0
0157600421101,01576004211,0.047619047619047616,72.0,0.0,3.0,1.0,1.0,601.4840629938948,184.83187866210938,0.0,0.0,1.0,1.0
0157600461101,01576004611,0.09523809523809523,49.0,0.0,11.0,1.0,1.0,1713.507707712526,184.83187866210938,0.0,0.0,0.0,1.0
0157600471101,01576004711,0.09523809523809523,24.0,1.0,11.0,1.0,0.0,269.159535718057,184.83187866210938,1.0,1.0,0.0,1.0
0157600481101,01576004811,0.0,82.0,0.0,0.0,1.0,1.0,1263.4999849304165,184.83187866210938,1.0,0.0,1.0,1.0
0157600511101,01576005111,0.047619047619047616,71.0,1.0,0.0,1.0,0.0,1397.604475471163,184.83187866210938,0.0,0.0,1.0,1.0
0157660471101,01576604711,0.0,66.0,0.0,11.0,1.0,1.0,1496.08595956061,184.83187866210938,0.0,0.0,0.0,1.0
0157660481101,01576604811,0.09523809523809523,70.0,0.0,9.0,1.0,1.0,1841.4566131512147,184.83187866210938,0.0,0.0,0.0,1.0
0157660491101,01576604911,0.047619047619047616,29.0,0.0,11.0,0.0,1.0,1060.5596440022298,184.83187866210938,0.0,1.0,0.0,1.0
0157830191101,01578301911,0.2857142857142857,50.0,1.0,19.0,0.0,1.0,3478.122270845439,155.53472900390625,0.0,0.0,0.0,0.0
0157830271101,01578302711,0.3333333333333333,79.0,0.0,3.0,1.0,1.0,1476.4647733132156,155.53472900390625,0.0,0.0,0.0,1.0
0157830351101,01578303511,0.2857142857142857,73.0,0.0,14.0,0.0,0.0,3154.344695753349,155.53472900390625,0.0,0.0,0.0,0.0
0157830881101,01578308811,0.9047619047619048,28.0,1.0,17.0,1.0,0.0,2174.2269590793117,155.53472900390625,0.0,0.0,0.0,1.0
0157990141101,01579901411,0.09523809523809523,72.0,1.0,3.0,1.0,1.0,825.5796006435756,337.80950927734375,0.0,0.0,1.0,1.0
0157990571101,01579905711,0.09523809523809523,43.0,1.0,17.0,1.0,1.0,728.9133297415813,337.80950927734375,0.0,0.0,0.0,1.0
0157991651101,01579916511,0.09523809523809523,65.0,1.0,9.0,0.0,1.0,2751.588946443365,337.80950927734375,0.0,0.0,0.0,0.0
0157991851101,01579918511,0.047619047619047616,32.0,1.0,14.0,1.0,1.0,1107.72872792884,337.80950927734375,0.0,0.0,0.0,1.0
0158210141101,01582101411,0.23809523809523808,78.0,1.0,0.0,1.0,1.0,984.1066844857886,155.53472900390625,0.0,0.0,1.0,1.0
0158211421101,01582114211,0.047619047619047616,37.0,0.0,14.0,1.0,1.0,3342.2161484060302,155.53472900390625,0.0,0.0,0.0,1.0
0158211971101,01582119711,0.23809523809523808,46.0,0.0,19.0,0.0,1.0,4033.7958707170137,155.53472900390625,0.0,0.0,0.0,0.0
0158260541101,01582605411,0.09523809523809523,92.0,1.0,0.0,0.0,0.0,939.0230829128301,207.37962341308594,0.0,0.0,0.0,0.0
0158260841101,01582608411,0.09523809523809523,60.0,1.0,3.0,0.0,1.0,1478.4342287568102,207.37962341308594,0.0,0.0,0.0,0.0
0158261151101,01582611511,0.047619047619047616,58.0,0.0,17.0,1.0,1.0,2233.6319549184195,207.37962341308594,0.0,0.0,0.0,1.0
0158320221101,01583202211,0.047619047619047616,57.0,1.0,3.0,1.0,0.0,1117.5036717291891,450.41265869140625,0.0,0.0,0.0,1.0
0158320371101,01583203711,0.0,54.0,1.0,11.0,1.0,1.0,734.9713744394187,450.41265869140625,0.0,0.0,0.0,1.0
0158320551101,01583205511,0.047619047619047616,78.0,1.0,0.0,1.0,0.0,575.3681045328992,450.41265869140625,0.0,0.0,1.0,1.0
0158320721101,01583207211,0.047619047619047616,69.0,0.0,3.0,1.0,1.0,309.5561384759538,450.41265869140625,1.0,0.0,1.0,1.0
0158321261101,01583212611,0.09523809523809523,35.0,0.0,17.0,1.0,1.0,943.7795847216463,450.41265869140625,1.0,0.0,0.0,1.0
0158321371101,01583213711,0.0,51.0,1.0,14.0,0.0,1.0,1484.4376782456836,450.41265869140625,0.0,0.0,0.0,0.0
0158340391101,01583403911,0.0,68.0,0.0,14.0,1.0,0.0,772.8479302200581,450.41265869140625,0.0,0.0,1.0,1.0
0158340521101,01583405211,0.0,45.0,1.0,17.0,0.0,1.0,2494.2518702229945,450.41265869140625,0.0,0.0,0.0,0.0
0158340641101,01583406411,0.0,86.0,1.0,3.0,1.0,0.0,1070.2101605427083,450.41265869140625,0.0,0.0,1.0,1.0
0158410161101,01584101611,0.047619047619047616,74.0,1.0,0.0,1.0,0.0,834.8640768569849,450.41265869140625,0.0,0.0,1.0,1.0
0158410371101,01584103711,0.09523809523809523,43.0,1.0,11.0,1.0,0.0,341.65359640581215,450.41265869140625,1.0,0.0,0.0,1.0
0158410581101,01584105811,0.047619047619047616,78.0,1.0,0.0,1.0,1.0,858.9559424519634,450.41265869140625,0.0,0.0,0.0,1.0
0158410991101,01584109911,0.047619047619047616,29.0,1.0,14.0,1.0,1.0,553.5555287390299,450.41265869140625,1.0,0.0,0.0,1.0
0158411421101,01584114211,0.09523809523809523,57.0,1.0,17.0,0.0,1.0,4300.061897405765,450.41265869140625,0.0,0.0,0.0,0.0
0158770021101,01587700211,0.047619047619047616,65.0,0.0,6.0,1.0,1.0,334.17692399070467,181.6471405029297,1.0,0.0,0.0,1.0
0158770031101,01587700311,0.047619047619047616,58.0,1.0,3.0,1.0,1.0,293.6427811649961,181.6471405029297,1.0,0.0,0.0,1.0
0158770491101,01587704911,0.047619047619047616,69.0,0.0,3.0,1.0,1.0,417.301765499673,181.6471405029297,0.0,0.0,1.0,1.0
0158770501101,01587705011,0.047619047619047616,94.0,1.0,0.0,1.0,1.0,605.7161520098851,181.6471405029297,0.0,0.0,1.0,1.0
0158770511101,01587705111,0.047619047619047616,70.0,0.0,9.0,1.0,1.0,362.6449029788096,181.6471405029297,0.0,0.0,1.0,1.0
0158770531101,01587705311,0.09523809523809523,67.0,1.0,3.0,1.0,1.0,708.6763485913935,181.6471405029297,0.0,0.0,1.0,1.0
0158770561101,01587705611,0.14285714285714285,40.0,0.0,17.0,1.0,1.0,3374.1087314890005,181.6471405029297,0.0,0.0,0.0,1.0
0158820191101,01588201911,0.19047619047619047,59.0,0.0,17.0,0.0,1.0,1658.8820995876747,181.6471405029297,0.0,0.0,0.0,0.0
0158821461101,01588214611,0.14285714285714285,77.0,1.0,0.0,1.0,1.0,584.42189190787,181.6471405029297,0.0,0.0,1.0,1.0
0158821471101,01588214711,0.0,83.0,1.0,0.0,1.0,1.0,731.525790665238,181.6471405029297,0.0,0.0,1.0,1.0
0158890141101,01588901411,0.0,50.0,1.0,3.0,0.0,1.0,531.084606926809,181.6471405029297,0.0,0.0,0.0,0.0
0158890151101,01588901511,0.0,55.0,1.0,0.0,1.0,1.0,402.2302233015735,181.6471405029297,1.0,0.0,0.0,1.0
0158890821101,01588908211,0.047619047619047616,49.0,0.0,6.0,1.0,1.0,290.06107324491296,181.6471405029297,1.0,1.0,0.0,1.0
0158890841101,01588908411,0.047619047619047616,74.0,0.0,3.0,1.0,0.0,421.0634649229336,181.6471405029297,1.0,0.0,1.0,1.0
0158940011101,01589400111,0.09523809523809523,47.0,0.0,11.0,1.0,1.0,389.8545009791008,181.6471405029297,1.0,0.0,0.0,1.0
0158940061101,01589400611,0.19047619047619047,43.0,1.0,11.0,1.0,1.0,616.9889019674849,181.6471405029297,0.0,1.0,0.0,1.0
0158940321101,01589403211,0.047619047619047616,32.0,1.0,11.0,1.0,0.0,441.75707960902656,181.6471405029297,1.0,1.0,0.0,1.0
0158940481101,01589404811,0.0,70.0,0.0,11.0,1.0,1.0,793.6779625269072,181.6471405029297,0.0,0.0,0.0,1.0
0158940541101,01589405411,0.047619047619047616,78.0,1.0,0.0,1.0,0.0,823.3218622798771,181.6471405029297,0.0,0.0,0.0,1.0
0159180081101,01591800811,0.0,54.0,0.0,3.0,1.0,1.0,1258.316530217242,181.6471405029297,0.0,0.0,0.0,1.0
0159180091101,01591800911,0.09523809523809523,82.0,0.0,0.0,1.0,0.0,360.2210843940358,181.6471405029297,1.0,0.0,1.0,1.0
0159180521101,01591805211,0.09523809523809523,85.0,0.0,6.0,1.0,1.0,920.4706966593442,181.6471405029297,0.0,0.0,1.0,1.0
0159180531101,01591805311,0.14285714285714285,53.0,1.0,9.0,1.0,1.0,776.9266114537636,181.6471405029297,0.0,0.0,0.0,1.0
0159180571101,01591805711,0.09523809523809523,75.0,0.0,9.0,1.0,1.0,439.6028452897757,181.6471405029297,0.0,0.0,1.0,1.0
0159180581101,01591805811,0.14285714285714285,54.0,0.0,9.0,1.0,1.0,811.7663126370816,181.6471405029297,0.0,1.0,0.0,1.0
0159180591101,01591805911,0.047619047619047616,23.0,0.0,3.0,1.0,1.0,1052.5551045449224,181.6471405029297,0.0,0.0,0.0,1.0
0159200031101,01592000311,0.09523809523809523,83.0,0.0,3.0,0.0,1.0,1075.7101228940442,181.6471405029297,0.0,1.0,0.0,1.0
0159200071101,01592000711,0.14285714285714285,41.0,0.0,6.0,1.0,1.0,1670.3553583732742,181.6471405029297,0.0,0.0,0.0,1.0
0159200201101,01592002011,0.2857142857142857,28.0,1.0,11.0,1.0,1.0,958.898669573592,181.6471405029297,0.0,1.0,0.0,1.0
0159200301101,01592003011,0.047619047619047616,63.0,0.0,3.0,1.0,1.0,295.4153798961076,181.6471405029297,1.0,0.0,0.0,1.0
0159200351101,01592003511,0.14285714285714285,75.0,0.0,0.0,0.0,0.0,1227.333497051011,181.6471405029297,0.0,0.0,0.0,0.0
0159350241101,01593502411,0.0,87.0,1.0,0.0,1.0,1.0,1244.6114750263666,181.6471405029297,1.0,1.0,1.0,1.0
0159351231101,01593512311,0.047619047619047616,57.0,0.0,3.0,1.0,1.0,982.8607729234844,181.6471405029297,0.0,0.0,0.0,1.0
0159351271101,01593512711,0.0,85.0,1.0,0.0,1.0,0.0,458.479162018744,181.6471405029297,1.0,0.0,1.0,1.0
0159351281101,01593512811,0.047619047619047616,34.0,1.0,9.0,1.0,1.0,299.5802760982822,181.6471405029297,0.0,1.0,0.0,1.0
0159351291101,01593512911,0.0,63.0,1.0,0.0,1.0,1.0,293.0900350410174,181.6471405029297,0.0,0.0,0.0,1.0
0159630101101,01596301011,0.14285714285714285,49.0,0.0,17.0,0.0,1.0,459.99485865752825,565.7487182617188,0.0,0.0,0.0,0.0
0159630731101,01596307311,0.3333333333333333,63.0,1.0,14.0,0.0,1.0,2599.013884142886,565.7487182617188,0.0,0.0,0.0,0.0
0159630872201,01596308722,0.09523809523809523,58.0,1.0,14.0,0.0,1.0,2536.601186078103,565.7487182617188,0.0,0.0,0.0,0.0
0159670401101,01596704011,0.19047619047619047,34.0,0.0,11.0,1.0,1.0,538.6168028729834,525.0515747070312,0.0,0.0,0.0,1.0
0159671101101,01596711011,0.23809523809523808,40.0,0.0,11.0,1.0,1.0,444.78702799071164,525.0515747070312,1.0,0.0,0.0,1.0
0159671231101,01596712311,0.047619047619047616,39.0,1.0,3.0,1.0,0.0,853.9879385900022,525.0515747070312,0.0,0.0,0.0,1.0
0159860111101,01598601111,0.0,56.0,0.0,3.0,1.0,1.0,415.0078109643607,525.0515747070312,1.0,0.0,0.0,1.0
0159860361101,01598603611,0.0,82.0,0.0,3.0,0.0,0.0,823.1064743366014,525.0515747070312,0.0,0.0,0.0,0.0
0159860781101,01598607811,0.047619047619047616,57.0,0.0,13.0,1.0,0.0,452.5614525809742,525.0515747070312,1.0,0.0,0.0,1.0
0160020021101,01600200211,0.23809523809523808,54.0,0.0,14.0,0.0,1.0,3902.2419721523524,69.96946716308594,0.0,0.0,0.0,0.0
0160020481101,01600204811,0.5714285714285714,63.0,0.0,19.0,0.0,1.0,3329.0967398459065,69.96946716308594,0.0,0.0,0.0,0.0
0160020631101,01600206311,0.23809523809523808,60.0,1.0,11.0,0.0,1.0,1164.625803854315,69.96946716308594,0.0,0.0,0.0,0.0
0160020781101,01600207811,0.3333333333333333,25.0,0.0,14.0,1.0,1.0,500.618146409997,69.96946716308594,1.0,0.0,0.0,1.0
0160020931101,01600209311,0.3333333333333333,56.0,0.0,19.0,0.0,1.0,7925.350538618628,69.96946716308594,0.0,0.0,0.0,0.0
0160080451101,01600804511,0.0,40.0,1.0,14.0,0.0,0.0,847.0101084801635,754.3316040039062,0.0,0.0,0.0,0.0
0160080701101,01600807011,0.0,64.0,0.0,14.0,0.0,1.0,5523.983446722306,754.3316040039062,0.0,0.0,0.0,0.0
0160140361101,01601403611,0.047619047619047616,53.0,1.0,3.0,1.0,1.0,917.1483880115451,525.0515747070312,0.0,1.0,0.0,1.0
0160140731101,01601407311,0.047619047619047616,53.0,0.0,6.0,1.0,1.0,619.1064633529085,525.0515747070312,0.0,0.0,0.0,1.0
0160141111101,01601411111,0.14285714285714285,61.0,0.0,17.0,0.0,1.0,3435.1090967943665,525.0515747070312,0.0,0.0,0.0,0.0
0160141271101,01601412711,0.19047619047619047,58.0,1.0,11.0,1.0,1.0,437.9857360551363,525.0515747070312,1.0,0.0,0.0,1.0
0160260561101,01602605611,0.0,47.0,1.0,14.0,0.0,1.0,1283.2853555787324,161.85487365722656,0.0,0.0,0.0,0.0
0160260951101,01602609511,0.14285714285714285,59.0,1.0,11.0,0.0,0.0,2537.473003435778,161.85487365722656,0.0,0.0,0.0,0.0
0160261341101,01602613411,0.42857142857142855,65.0,0.0,6.0,1.0,1.0,2596.3686406800653,161.85487365722656,0.0,0.0,0.0,1.0
0160261731101,01602617311,0.23809523809523808,27.0,1.0,14.0,1.0,1.0,1497.1926460500335,161.85487365722656,0.0,0.0,0.0,1.0
0160520141101,01605201411,0.5238095238095238,72.0,1.0,6.0,1.0,1.0,201.63149768865642,383.3153076171875,0.0,0.0,0.0,1.0
0160520561101,01605205611,0.3333333333333333,64.0,0.0,6.0,1.0,1.0,707.2213244215504,383.3153076171875,1.0,0.0,0.0,1.0
0160520791101,01605207911,0.14285714285714285,56.0,1.0,14.0,0.0,1.0,2734.7544706968893,383.3153076171875,0.0,0.0,1.0,1.0
0160520931101,01605209311,0.14285714285714285,76.0,1.0,3.0,1.0,1.0,681.3249531069167,383.3153076171875,0.0,0.0,1.0,1.0
0160560221101,01605602211,0.0,49.0,0.0,3.0,1.0,1.0,305.44634160663037,383.3153076171875,1.0,1.0,0.0,1.0
0160560241101,01605602411,0.0,65.0,1.0,3.0,1.0,1.0,435.67783756463774,383.3153076171875,1.0,0.0,0.0,1.0
0160561011101,01605610111,0.0,42.0,0.0,6.0,1.0,1.0,292.12911326047123,383.3153076171875,1.0,1.0,0.0,1.0
0160561021101,01605610211,0.0,62.0,0.0,6.0,1.0,1.0,498.7068280726459,383.3153076171875,0.0,0.0,0.0,1.0
0160561031101,01605610311,0.0,67.0,1.0,3.0,1.0,1.0,763.015130552304,383.3153076171875,0.0,0.0,1.0,1.0
0160561041101,01605610411,0.047619047619047616,53.0,1.0,3.0,1.0,1.0,164.6316953005197,383.3153076171875,1.0,0.0,0.0,1.0
0160561051101,01605610511,0.0,36.0,0.0,3.0,1.0,1.0,346.11468377466207,383.3153076171875,1.0,1.0,0.0,1.0
0160720101101,01607201011,0.23809523809523808,68.0,0.0,3.0,1.0,1.0,306.36052363965024,383.3153076171875,1.0,0.0,0.0,1.0
0160720111101,01607201111,0.14285714285714285,67.0,1.0,0.0,1.0,1.0,395.20092776915544,383.3153076171875,1.0,0.0,1.0,1.0
0160720651101,01607206511,0.42857142857142855,60.0,0.0,3.0,1.0,1.0,125.56262378224338,383.3153076171875,1.0,1.0,0.0,1.0
0160720671101,01607206711,0.14285714285714285,46.0,0.0,3.0,1.0,1.0,263.5633254456355,383.3153076171875,1.0,1.0,0.0,1.0
0160720681101,01607206811,0.047619047619047616,36.0,1.0,3.0,1.0,1.0,237.82051894570628,383.3153076171875,1.0,1.0,0.0,1.0
0160720691101,01607206911,0.14285714285714285,34.0,0.0,6.0,1.0,1.0,178.94880704155173,383.3153076171875,1.0,1.0,0.0,1.0
0160820301101,01608203011,0.0,53.0,1.0,6.0,1.0,1.0,477.26308925619264,383.3153076171875,1.0,1.0,0.0,1.0
0160820311101,01608203111,0.047619047619047616,90.0,1.0,0.0,1.0,1.0,566.4430062751038,383.3153076171875,0.0,0.0,1.0,1.0
0160821091101,01608210911,0.0,66.0,1.0,0.0,1.0,1.0,792.0466804783055,383.3153076171875,0.0,0.0,0.0,1.0
0160821101201,01608211012,0.0,41.0,1.0,6.0,1.0,1.0,273.87862944252527,383.3153076171875,0.0,0.0,0.0,1.0
0160821102201,01608211022,0.0,56.0,0.0,0.0,1.0,1.0,316.8828376215902,383.3153076171875,1.0,0.0,0.0,1.0
0160821111101,01608211111,0.0,62.0,0.0,6.0,1.0,1.0,223.40706491549707,383.3153076171875,1.0,0.0,0.0,1.0
0160920761101,01609207611,0.09523809523809523,82.0,0.0,3.0,1.0,1.0,720.656165900722,383.3153076171875,0.0,0.0,1.0,1.0
0160921801101,01609218011,0.0,43.0,1.0,3.0,0.0,1.0,857.9382735769364,383.3153076171875,0.0,0.0,0.0,0.0
0160921831101,01609218311,0.047619047619047616,52.0,0.0,3.0,0.0,1.0,1281.9572698517143,383.3153076171875,0.0,1.0,0.0,1.0
0161030931101,01610309311,0.8095238095238095,37.0,0.0,3.0,1.0,1.0,337.5913574001272,383.3153076171875,1.0,0.0,0.0,1.0
0161030951101,01610309511,0.047619047619047616,81.0,1.0,0.0,1.0,1.0,400.89811381330765,383.3153076171875,0.0,0.0,1.0,1.0
0161032001101,01610320011,0.0,86.0,1.0,6.0,1.0,1.0,1697.9315721507137,383.3153076171875,0.0,0.0,1.0,1.0
0161032011101,01610320111,0.2857142857142857,46.0,1.0,9.0,1.0,1.0,833.8814061276101,383.3153076171875,0.0,0.0,0.0,1.0
0161032021101,01610320211,0.7142857142857143,51.0,1.0,3.0,1.0,1.0,1223.4895709200105,383.3153076171875,0.0,1.0,0.0,1.0
0161032031101,01610320311,0.14285714285714285,65.0,0.0,3.0,0.0,1.0,999.3853793975593,383.3153076171875,0.0,0.0,0.0,0.0
0161240011101,01612400111,0.047619047619047616,81.0,1.0,0.0,1.0,0.0,373.5260598922883,383.3153076171875,1.0,0.0,1.0,1.0
0161240021101,01612400211,0.09523809523809523,47.0,0.0,3.0,1.0,1.0,861.7783309320578,383.3153076171875,1.0,0.0,0.0,1.0
0161240031101,01612400311,0.3333333333333333,80.0,0.0,0.0,1.0,1.0,785.5393737399264,383.3153076171875,1.0,0.0,1.0,1.0
0161240041101,01612400411,0.0,93.0,1.0,0.0,1.0,0.0,253.87315003111195,383.3153076171875,1.0,0.0,0.0,1.0
0161240901101,01612409011,0.2857142857142857,51.0,1.0,0.0,1.0,1.0,711.8004027997309,383.3153076171875,0.0,0.0,0.0,1.0
0161240911101,01612409111,0.19047619047619047,31.0,1.0,9.0,1.0,1.0,847.3934966412605,383.3153076171875,0.0,1.0,0.0,1.0
0161240921101,01612409211,0.0,76.0,0.0,0.0,1.0,1.0,424.665852166724,383.3153076171875,0.0,0.0,1.0,1.0
0161320151101,01613201511,0.047619047619047616,74.0,0.0,6.0,1.0,1.0,662.1636944359016,383.3153076171875,1.0,0.0,1.0,1.0
0161320161101,01613201611,0.047619047619047616,44.0,0.0,6.0,1.0,1.0,436.630265289953,383.3153076171875,1.0,1.0,1.0,1.0
0161320511101,01613205111,0.09523809523809523,53.0,0.0,11.0,0.0,1.0,1439.787662503308,383.3153076171875,0.0,1.0,0.0,1.0
0161320521101,01613205211,0.09523809523809523,85.0,0.0,6.0,1.0,1.0,1531.4740638137978,383.3153076171875,0.0,0.0,1.0,1.0
0161320611101,01613206111,0.047619047619047616,44.0,0.0,6.0,1.0,1.0,970.415404224426,383.3153076171875,0.0,1.0,0.0,1.0
0161530691101,01615306911,0.6190476190476191,33.0,0.0,6.0,1.0,1.0,282.3949325488384,228.67738342285156,1.0,1.0,0.0,1.0
0161530701101,01615307011,0.09523809523809523,54.0,1.0,3.0,1.0,1.0,1450.3340428853048,228.67738342285156,0.0,0.0,0.0,1.0
0161530711101,01615307111,0.14285714285714285,60.0,0.0,6.0,1.0,1.0,451.57593338228384,228.67738342285156,1.0,1.0,0.0,1.0
0161533031101,01615330311,0.0,30.0,0.0,11.0,1.0,1.0,611.9008478473471,228.67738342285156,1.0,0.0,0.0,1.0
0161533041101,01615330411,0.0,85.0,1.0,0.0,1.0,0.0,754.8091594780237,228.67738342285156,0.0,0.0,1.0,1.0
0161670691101,01616706911,0.09523809523809523,73.0,0.0,11.0,0.0,1.0,2038.0940920511882,302.7744140625,0.0,0.0,0.0,0.0
0161880661101,01618806611,0.42857142857142855,55.0,1.0,9.0,1.0,1.0,1703.8021134734154,645.6915893554688,0.0,0.0,0.0,1.0
0161880851101,01618808511,0.09523809523809523,66.0,0.0,6.0,1.0,1.0,707.9938640197119,645.6915893554688,1.0,0.0,0.0,1.0
0161940841101,01619408411,0.14285714285714285,53.0,0.0,11.0,0.0,1.0,867.6494957605997,106.407958984375,0.0,0.0,0.0,0.0
0161941021101,01619410211,0.0,68.0,1.0,13.0,0.0,0.0,1584.186160882314,106.407958984375,0.0,0.0,0.0,0.0
0161941421101,01619414211,0.0,68.0,1.0,11.0,0.0,0.0,3225.125,106.407958984375,0.0,0.0,0.0,0.0
0161942011101,01619420111,0.23809523809523808,70.0,0.0,17.0,0.0,0.0,1416.2753524780273,106.407958984375,0.0,0.0,0.0,0.0
0162060301101,01620603011,0.7619047619047619,35.0,1.0,11.0,0.0,0.0,350.62876982490224,274.31304931640625,1.0,0.0,0.0,0.0
0162060821101,01620608211,0.19047619047619047,72.0,1.0,11.0,1.0,0.0,308.1683466633161,274.31304931640625,1.0,0.0,0.0,1.0
0162100571101,01621005711,0.09523809523809523,48.0,1.0,17.0,0.0,1.0,2768.7260320186615,484.2687072753906,0.0,0.0,0.0,0.0
0162100971101,01621009711,0.047619047619047616,50.0,1.0,14.0,1.0,1.0,1129.5780080788666,484.2687072753906,0.0,0.0,0.0,1.0
0162101481101,01621014811,0.047619047619047616,33.0,1.0,14.0,0.0,1.0,1129.2407275040944,484.2687072753906,0.0,0.0,0.0,0.0
0162101671101,01621016711,0.23809523809523808,37.0,0.0,13.0,1.0,1.0,1201.6910823583603,484.2687072753906,0.0,0.0,0.0,1.0
0162180241101,01621802411,0.0,46.0,1.0,9.0,1.0,1.0,964.2713937123616,274.31304931640625,1.0,0.0,0.0,1.0
0162180671101,01621806711,0.047619047619047616,46.0,0.0,11.0,1.0,1.0,1211.728524017334,274.31304931640625,0.0,0.0,0.0,1.0
0162180881101,01621808811,0.19047619047619047,47.0,0.0,9.0,1.0,1.0,531.5751649538676,274.31304931640625,1.0,0.0,0.0,1.0
0162181101101,01621811011,0.0,47.0,1.0,13.0,1.0,1.0,496.6625162760417,274.31304931640625,1.0,0.0,0.0,1.0
0162310411101,01623104111,0.0,51.0,1.0,11.0,0.0,1.0,1076.829089641571,645.6915893554688,0.0,0.0,0.0,0.0
0162311091101,01623110911,0.19047619047619047,35.0,0.0,14.0,1.0,1.0,877.7400298515955,645.6915893554688,0.0,0.0,0.0,1.0
0162390181101,01623901811,0.047619047619047616,54.0,0.0,11.0,1.0,1.0,1117.395852804184,302.7744140625,0.0,0.0,0.0,1.0
0162390541401,01623905414,0.0,52.0,1.0,11.0,1.0,1.0,487.07283449172974,302.7744140625,1.0,0.0,0.0,1.0
0162390731101,01623907311,0.0,71.0,0.0,6.0,0.0,1.0,885.0871246258417,302.7744140625,0.0,0.0,1.0,1.0
0162391461101,01623914611,0.09523809523809523,41.0,1.0,13.0,0.0,1.0,1378.2156533135308,302.7744140625,0.0,0.0,0.0,0.0
0162550341201,01625503412,0.0,50.0,0.0,11.0,0.0,1.0,3058.5892572402954,274.31304931640625,0.0,0.0,0.0,0.0
