release,group,cong,vivi,p201p,e,emp,w
2023_912,ref_madre,008959,053,20190089590531104,,1.0,2295.16357421875
2023_912,ref_madre,008959,053,20190089590531104,,1.0,2295.16357421875
2023_912,ref_madre,008978,030,20190089780301104,,1.0,10889.29296875
2023_912,ref_madre,008978,030,20190089780301104,,1.0,10889.29296875
2023_912,ref_madre,008978,030,20190089780301104,,1.0,10889.29296875
2023_912,ref_madre,008978,030,20190089780301104,,1.0,10889.29296875
2023_912,ref_madre,008978,070,20190089780701104,,1.0,10889.29296875
2023_912,ref_madre,008978,070,20190089780701104,,1.0,10889.29296875
2023_912,ref_madre,008978,070,20190089780701104,,0.0,10889.29296875
2023_912,ref_madre,008978,107,20190089781071104,,0.0,10889.29296875
2023_912,ref_madre,008998,039,20190089980391100,,1.0,25376.333984375
2023_912,ref_madre,008998,055,20190089980551100,,1.0,25376.333984375
2023_912,ref_madre,009013,053,20190090130531100,,0.0,17992.763671875
2023_912,ref_madre,009013,139,20190090131391104,,1.0,17992.763671875
2023_912,ref_madre,009053,137,20190090531371104,,1.0,6058.814453125
2023_912,ref_madre,009053,137,20190090531371104,,0.0,6058.814453125
2023_912,ref_madre,009053,145,20190090531451100,,1.0,6058.814453125
2023_912,ref_madre,009053,155,20190090531551104,,1.0,6058.814453125
2023_912,ref_madre,009066,023,20190090660231104,,1.0,6058.814453125
2023_912,ref_madre,009066,023,20190090660231104,,0.0,6058.814453125
2023_912,ref_madre,009066,043,20190090660431104,,1.0,6058.814453125
2023_912,ref_madre,009066,043,20190090660431104,,0.0,6058.814453125
2023_912,ref_madre,009066,052,20190090660521104,,1.0,6058.814453125
2023_912,ref_madre,009071,021,20190090710211104,,1.0,6058.814453125
2023_912,ref_madre,009071,021,20190090710211104,,0.0,6058.814453125
2023_912,ref_madre,009077,020,20190090770201104,,1.0,6058.814453125
2023_912,ref_madre,009077,020,20190090770201104,,0.0,6058.814453125
2023_912,ref_madre,009077,050,20190090770501104,,1.0,6058.814453125
2023_912,ref_madre,009077,050,20190090770501104,,1.0,6058.814453125
2023_912,ref_madre,009088,391,20190090883911104,,1.0,6058.814453125
2023_912,ref_madre,009088,391,20190090883911104,,1.0,6058.814453125
2023_912,ref_madre,009103,118,20190091031181104,,1.0,6058.814453125
2023_912,ref_madre,009103,120,20190091031201104,,1.0,6058.814453125
2023_912,ref_madre,009103,120,20190091031201104,,1.0,6058.814453125
2023_912,ref_madre,009121,094,20190091210941100,,1.0,6058.814453125
2023_912,ref_madre,009121,096,20190091210961100,,1.0,6058.814453125
2023_912,ref_madre,009137,133,20190091371331104,,1.0,3157.59521484375
2023_912,ref_madre,009137,133,20190091371331104,,1.0,3157.59521484375
2023_912,ref_madre,009137,133,20190091371331104,,1.0,3157.59521484375
2023_912,ref_madre,009137,133,20190091371331104,,0.0,3157.59521484375
2023_912,ref_madre,009146,064,20190091460641100,,1.0,3271.69921875
2023_912,ref_madre,009146,089,20190091460891104,,1.0,3271.69921875
2023_912,ref_madre,009146,139,20190091461391104,,1.0,3271.69921875
2023_912,ref_madre,009147,132,20190091471321104,,1.0,4106.67236328125
2023_912,ref_madre,009147,132,20190091471321104,,1.0,4106.67236328125
2023_912,ref_madre,009149,079,20190091490791104,,0.0,10082.7724609375
2023_912,ref_madre,009167,062,20190091670621104,,1.0,6270.35400390625
2023_912,ref_madre,009167,062,20190091670621104,,0.0,6270.35400390625
2023_912,ref_madre,009181,015,20190091810151104,,1.0,2463.369873046875
2023_912,ref_madre,009181,015,20190091810151104,,1.0,2463.369873046875
2023_912,ref_madre,009181,063,20190091810631104,,1.0,2463.369873046875
2023_912,ref_madre,009181,063,20190091810631104,,1.0,2463.369873046875
2023_912,ref_madre,009195,086,20190091950861104,,1.0,2463.369873046875
2023_912,ref_madre,009195,086,20190091950861104,,1.0,2463.369873046875
2023_912,ref_madre,009195,086,20190091950861104,,0.0,2463.369873046875
2023_912,ref_madre,009195,086,20190091950861104,,0.0,2463.369873046875
2023_912,ref_madre,009195,087,20190091950871104,,0.0,2463.369873046875
2023_912,ref_madre,009195,088,20190091950881104,,1.0,2463.369873046875
2023_912,ref_madre,009195,232,20190091952321104,,1.0,2463.369873046875
2023_912,ref_madre,009195,233,20190091952331104,,1.0,2463.369873046875
2023_912,ref_madre,009209,065,20190092090651104,,1.0,2463.369873046875
2023_912,ref_madre,009209,065,20190092090651104,,1.0,2463.369873046875
2023_912,ref_madre,009209,065,20190092090651104,,1.0,2463.369873046875
2023_912,ref_madre,009209,066,20190092090661104,,1.0,2463.369873046875
2023_912,ref_madre,009209,066,20190092090661104,,1.0,2463.369873046875
2023_912,ref_madre,009209,154,20190092091541104,,1.0,2463.369873046875
2023_912,ref_madre,009209,154,20190092091541104,,1.0,2463.369873046875
2023_912,ref_madre,009221,151,20190092211511104,,1.0,4643.3642578125
2023_912,ref_madre,009222,009,20190092220091104,,1.0,4643.3642578125
2023_912,ref_madre,009222,009,20190092220091104,,1.0,4643.3642578125
2023_912,ref_madre,009222,056,20190092220561104,,1.0,4643.3642578125
2023_912,ref_madre,009222,056,20190092220561104,,0.0,4643.3642578125
2023_912,ref_madre,009222,080,20190092220801104,,1.0,4643.3642578125
2023_912,ref_madre,009228,012,20190092280121100,,1.0,3482.4560546875
2023_912,ref_madre,009228,013,20190092280131104,,1.0,3482.4560546875
2023_912,ref_madre,009291,036,20190092910361104,,1.0,2463.369873046875
2023_912,ref_madre,009291,112,20190092911121104,,1.0,2463.369873046875
2023_912,ref_madre,009291,120,20190092911201104,,1.0,2463.369873046875
2023_912,ref_madre,009291,120,20190092911201104,,1.0,2463.369873046875
2023_912,ref_madre,009291,120,20190092911201104,,1.0,2463.369873046875
2023_912,ref_madre,009291,120,20190092911201104,,1.0,2463.369873046875
2023_912,ref_madre,009338,106,20190093381061100,,1.0,2798.458984375
2023_912,ref_madre,009365,075,20190093650751104,,1.0,1964.94921875
2023_912,ref_madre,009365,075,20190093650751104,,0.0,1964.94921875
2023_912,ref_madre,009381,007,20190093810071100,,1.0,3731.3427734375
2023_912,ref_madre,009402,049,20190094020491100,,1.0,2038.9019775390625
2023_912,ref_madre,009402,093,20190094020931104,,1.0,2038.9019775390625
2023_912,ref_madre,009402,093,20190094020931104,,0.0,2038.9019775390625
2023_912,ref_madre,009447,014,20190094470141104,,1.0,1046.462646484375
2023_912,ref_madre,009447,014,20190094470141104,,0.0,1046.462646484375
2023_912,ref_madre,009447,014,20190094470141104,,0.0,1046.462646484375
2023_912,ref_madre,009473,047,20190094730471104,,0.0,2709.677001953125
2023_912,ref_madre,009473,047,20190094730471104,,1.0,2709.677001953125
2023_912,ref_madre,009489,023,20190094890231104,,0.0,1573.4229736328125
2023_912,ref_madre,009511,014,20190095110141104,,0.0,1422.6285400390625
2023_912,ref_madre,009511,014,20190095110141104,,1.0,1422.6285400390625
2023_912,ref_madre,009511,014,20190095110141104,,0.0,1422.6285400390625
2023_912,ref_madre,009511,084,20190095110841104,,1.0,1422.6285400390625
2023_912,ref_madre,009511,084,20190095110841104,,0.0,1422.6285400390625
2023_912,ref_madre,009511,084,20190095110841104,,0.0,1422.6285400390625
2023_912,ref_madre,009511,097,20190095110971100,,1.0,1422.6285400390625
2023_912,ref_madre,009523,012,20190095230121100,,1.0,1573.4229736328125
2023_912,ref_madre,009523,085,20190095230851100,,1.0,1573.4229736328125
2023_912,ref_madre,009523,106,20190095231061104,,0.0,1573.4229736328125
2023_912,ref_madre,009542,020,20190095420201104,,0.0,2160.230712890625
2023_912,ref_madre,009542,020,20190095420201104,,1.0,2160.230712890625
2023_912,ref_madre,009542,020,20190095420201104,,0.0,2160.230712890625
2023_912,ref_madre,009548,035,20190095480351104,,0.0,1351.7572021484375
2023_912,ref_madre,009548,107,20190095481071104,,0.0,1351.7572021484375
2023_912,ref_madre,009548,107,20190095481071104,,1.0,1351.7572021484375
2023_912,ref_madre,009548,107,20190095481071104,,0.0,1351.7572021484375
2023_912,ref_madre,009548,126,20190095481261104,,1.0,1351.7572021484375
2023_912,ref_madre,009548,126,20190095481261104,,0.0,1351.7572021484375
2023_912,ref_madre,009584,038,20190095840381104,,1.0,440.6209716796875
2023_912,ref_madre,009584,118,20190095841181100,,1.0,440.6209716796875
2023_912,ref_madre,009584,119,20190095841191104,,1.0,440.6209716796875
2023_912,ref_madre,009584,119,20190095841191104,,1.0,440.6209716796875
2023_912,ref_madre,009586,028,20190095860281100,,1.0,440.6209716796875
2023_912,ref_madre,009586,398,20190095863981104,,0.0,440.6209716796875
2023_912,ref_madre,009586,398,20190095863981104,,0.0,440.6209716796875
2023_912,ref_madre,009586,399,20190095863991104,,1.0,440.6209716796875
2023_912,ref_madre,009586,399,20190095863991104,,0.0,440.6209716796875
2023_912,ref_madre,009586,399,20190095863991104,,0.0,440.6209716796875
2023_912,ref_madre,009586,405,20190095864051104,,1.0,440.6209716796875
2023_912,ref_madre,009586,405,20190095864051104,,1.0,440.6209716796875
2023_912,ref_madre,009586,405,20190095864051104,,1.0,440.6209716796875
2023_912,ref_madre,009601,106,20190096011061104,,0.0,440.6209716796875
2023_912,ref_madre,009601,108,20190096011081104,,0.0,440.6209716796875
2023_912,ref_madre,009601,241,20190096012411104,,0.0,440.6209716796875
2023_912,ref_madre,009601,241,20190096012411104,,0.0,440.6209716796875
2023_912,ref_madre,009607,095,20190096070951104,,1.0,4294.876953125
2023_912,ref_madre,009607,095,20190096070951104,,0.0,4294.876953125
2023_912,ref_madre,009607,113,20190096071131104,,0.0,4294.876953125
2023_912,ref_madre,009607,113,20190096071131104,,0.0,4294.876953125
2023_912,ref_madre,009618,075,20190096180751100,,1.0,4294.876953125
2023_912,ref_madre,009618,091,20190096180911100,,1.0,4294.876953125
2023_912,ref_madre,009619,010,20190096190101104,,1.0,4294.876953125
2023_912,ref_madre,009619,072,20190096190721100,,0.0,4294.876953125
2023_912,ref_madre,009624,014,20190096240141104,,1.0,4294.876953125
2023_912,ref_madre,009624,014,20190096240141104,,0.0,4294.876953125
2023_912,ref_madre,009624,047,20190096240471104,,0.0,4294.876953125
2023_912,ref_madre,009624,047,20190096240471104,,1.0,4294.876953125
2023_912,ref_madre,009624,047,20190096240471104,,1.0,4294.876953125
2023_912,ref_madre,009624,111,20190096241111104,,1.0,4294.876953125
2023_912,ref_madre,009624,111,20190096241111104,,1.0,4294.876953125
