UBIGEO,DEPARTAMEN,PROVINCIA,DISTRITO,left21,left26
200801,PIURA,SECHURA,SECHURA,37.45711017918414,47.51601897312141
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,43.319268635724335,48.17374136229023
200803,PIURA,SECHURA,BERNAL,52.3023885742428,59.861823044350345
200804,PIURA,SECHURA,CRISTO NOS VALGA,45.32590051457976,49.58904109589041
200805,PIURA,SECHURA,VICE,30.945590171127687,40.38980509745127
200806,PIURA,SECHURA,RINCONADA LLICUAR,57.796780684104625,66.68237511781338
210101,PUNO,PUNO,PUNO,80.52058096931651,76.71706319413882
210102,PUNO,PUNO,ACORA,94.25663653832467,91.50483617005324
210103,PUNO,PUNO,AMANTANI,81.21019108280255,74.72978009690645
210104,PUNO,PUNO,ATUNCOLLA,92.58823529411765,90.23717595146167
210105,PUNO,PUNO,CAPACHICA,91.78171187266526,88.67017978921265
210106,PUNO,PUNO,CHUCUITO,90.8736059479554,88.37532235667527
210107,PUNO,PUNO,COATA,95.47325102880659,92.96757164404224
210108,PUNO,PUNO,HUATA,90.85611833258628,89.35222672064778
210109,PUNO,PUNO,MAÑAZO,92.27594339622641,87.65125659323611
210110,PUNO,PUNO,PAUCARCOLLA,89.37575030012005,87.7445652173913
210111,PUNO,PUNO,PICHACANI,91.16773874319644,89.55453149001536
210112,PUNO,PUNO,PLATERIA,93.24851221013749,91.49406796702192
210113,PUNO,PUNO,SAN ANTONIO,86.71052631578948,84.18156808803302
210114,PUNO,PUNO,TIQUILLACA,85.4618015963512,83.27543424317618
210115,PUNO,PUNO,VILQUE,89.05940594059406,87.40122914837576
210201,PUNO,AZANGARO,AZANGARO,96.27568702103773,93.78767753141923
210202,PUNO,AZANGARO,ACHAYA,93.91495601173021,90.65255731922399
210203,PUNO,AZANGARO,ARAPA,94.85981308411215,92.55156608097785
210204,PUNO,AZANGARO,ASILLO,97.22647088814112,93.87086547606468
210205,PUNO,AZANGARO,CAMINACA,93.4248324289818,89.69263381028087
210206,PUNO,AZANGARO,CHUPA,97.75596072931276,94.78485028752726
210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,90.94088842252536,89.93993993993993
210208,PUNO,AZANGARO,MUÑANI,95.20457545094588,92.89087745463584
210209,PUNO,AZANGARO,POTONI,94.82608695652173,92.08117787504975
210210,PUNO,AZANGARO,SAMAN,94.24096682698236,91.03833460269104
210211,PUNO,AZANGARO,SAN ANTON,94.3289224952741,90.39586144849302
210212,PUNO,AZANGARO,SAN JOSE,95.14435695538057,94.24436216762032
210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,95.24590163934427,93.47563431333064
210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,94.86537257357546,92.88915446668659
210215,PUNO,AZANGARO,TIRAPATA,95.85635359116021,95.44206479956068
210301,PUNO,CARABAYA,MACUSANI,88.52198990627254,83.88303769401331
210302,PUNO,CARABAYA,AJOYANI,89.2156862745098,86.67419536984754
210303,PUNO,CARABAYA,AYAPATA,88.74418604651163,88.42412451361868
210304,PUNO,CARABAYA,COASA,93.03012404016539,92.19245174301354
210305,PUNO,CARABAYA,CORANI,90.35714285714286,85.77898550724638
210306,PUNO,CARABAYA,CRUCERO,92.00572480065426,90.96526741956104
210307,PUNO,CARABAYA,ITUATA,89.28571428571429,88.03860737676663
210308,PUNO,CARABAYA,OLLACHEA,84.96023138105568,87.40075940628236
210309,PUNO,CARABAYA,SAN GABAN,86.74094707520891,85.93823116518485
210310,PUNO,CARABAYA,USICAYOS,95.47130068457082,94.4327731092437
210401,PUNO,CHUCUITO,JULI,93.12602291325696,90.65151397213357
210402,PUNO,CHUCUITO,DESAGUADERO,89.50899664531869,85.82883325151366
210403,PUNO,CHUCUITO,HUACULLANI,94.67496542185339,92.45602165087956
210404,PUNO,CHUCUITO,KELLUYO,96.02053915275995,92.06927985414768
210405,PUNO,CHUCUITO,PISACOMA,93.63753213367609,92.36690186016678
210406,PUNO,CHUCUITO,POMATA,94.1115820827128,90.06504272414233
210407,PUNO,CHUCUITO,ZEPITA,95.94438006952491,93.29140461215933
210501,PUNO,EL COLLAO,ILAVE,94.80971172496822,90.57129750520484
210502,PUNO,EL COLLAO,CAPAZO,90.8695652173913,87.6086956521739
210503,PUNO,EL COLLAO,PILCUYO,95.63106796116504,93.16799251286851
210504,PUNO,EL COLLAO,SANTA ROSA,92.02279202279202,88.36872586872587
210505,PUNO,EL COLLAO,CONDURIRI,93.87527839643653,91.17814456459875
210601,PUNO,HUANCANE,HUANCANE,94.65559067852679,92.77071051815079
210602,PUNO,HUANCANE,COJATA,90.36906854130052,87.10013908205842
210603,PUNO,HUANCANE,HUATASANI,94.99174463401211,94.00826446280992
210604,PUNO,HUANCANE,INCHUPALLA,96.32319564230595,94.95091164095372
210605,PUNO,HUANCANE,PUSI,96.35854341736695,94.19699669127004
210606,PUNO,HUANCANE,ROSASPATA,96.13720642768851,92.56914361879373
210607,PUNO,HUANCANE,TARACO,94.6399914411041,92.16724895751155
210608,PUNO,HUANCANE,VILQUE CHICO,95.76744928925092,93.77001921844972
210701,PUNO,LAMPA,LAMPA,92.77293091252064,90.07126464548858
210702,PUNO,LAMPA,CABANILLA,93.09730005094244,90.49762440610152
210703,PUNO,LAMPA,CALAPUJA,87.0695713281799,86.22475401346452
210704,PUNO,LAMPA,NICASIO,91.05805243445693,89.76744186046511
210705,PUNO,LAMPA,OCUVIRI,90.4040404040404,87.27128082736675
210706,PUNO,LAMPA,PALCA,90.27113237639553,88.35572616762636
210707,PUNO,LAMPA,PARATIA,93.55762347888331,91.18037135278514
210708,PUNO,LAMPA,PUCARA,91.54383242823894,89.3411345713559
210709,PUNO,LAMPA,SANTA LUCIA,88.8634804482049,87.41935483870968
210710,PUNO,LAMPA,VILAVILA,88.87218045112782,86.28389154704944
210801,PUNO,MELGAR,AYAVIRI,92.33273748723187,88.32958380202474
210802,PUNO,MELGAR,ANTAUTA,93.02038295243977,90.16627078384798
210803,PUNO,MELGAR,CUPI,91.14893617021276,88.00292611558156
210804,PUNO,MELGAR,LLALLI,93.84953322350357,90.40697674418605
210805,PUNO,MELGAR,MACARI,95.42513863216266,92.6874279123414
210806,PUNO,MELGAR,NUÑOA,93.75123591061895,90.65400388517159
210807,PUNO,MELGAR,ORURILLO,95.99169262720665,93.39149400218102
210808,PUNO,MELGAR,SANTA ROSA,92.01931269525703,87.29037952338923
210809,PUNO,MELGAR,UMACHIRI,92.98924731182795,88.66396761133603
210901,PUNO,MOHO,MOHO,94.42084078711986,92.57278669043374
210902,PUNO,MOHO,CONIMA,95.49418604651163,92.72300469483568
210903,PUNO,MOHO,HUAYRAPATA,95.2101661779081,94.21686746987952
210904,PUNO,MOHO,TILALI,94.51650943396227,92.96675191815856
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,92.44111560067014,91.7845871933218
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,91.60787226141849,88.42105263157895
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,94.41997063142438,92.26914817465999
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,96.7616191904048,94.09269918206604
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,92.5553319919517,89.87090367428004
211101,PUNO,SAN ROMAN,JULIACA,81.97702041663042,78.31862293066351
211102,PUNO,SAN ROMAN,CABANA,93.464447806354,88.84309685016191
211103,PUNO,SAN ROMAN,CABANILLAS,92.40506329113924,86.10554442217769
211104,PUNO,SAN ROMAN,CARACOTO,91.2202166064982,87.43740959163236
211105,PUNO,SAN ROMAN,SAN MIGUEL,89.96707947954225,86.99102186789852
211201,PUNO,SANDIA,SANDIA,88.13039029381669,86.62071403322729
211202,PUNO,SANDIA,CUYOCUYO,94.40842787682334,92.88167343115829
211203,PUNO,SANDIA,LIMBANI,81.24267291910903,88.38383838383838
211204,PUNO,SANDIA,PATAMBUCO,92.42150848069289,91.31687242798354
211205,PUNO,SANDIA,PHARA,76.82328190743338,82.69786250722126
211206,PUNO,SANDIA,QUIACA,92.34516353514266,89.13480885311871
211207,PUNO,SANDIA,SAN JUAN DEL ORO,87.90050590219224,87.14285714285714
211208,PUNO,SANDIA,YANAHUAYA,91.17421335379892,90.90272918124563
211209,PUNO,SANDIA,ALTO INAMBARI,91.7237272997916,89.67495219885278
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,94.2181894914539,91.6484583636805
211301,PUNO,YUNGUYO,YUNGUYO,93.22934640071779,87.51962910341733
211302,PUNO,YUNGUYO,ANAPIA,84.95145631067962,84.11214953271028
211303,PUNO,YUNGUYO,COPANI,93.89204545454545,93.51851851851852
211304,PUNO,YUNGUYO,CUTURAPI,82.24582701062215,79.81981981981981
211305,PUNO,YUNGUYO,OLLARAYA,85.9721082854799,84.76357267950964
211306,PUNO,YUNGUYO,TINICACHI,89.54802259887006,84.2443729903537
211307,PUNO,YUNGUYO,UNICACHI,81.30217028380635,81.40350877192982
220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,55.038622261618336,53.50240711307673
220102,SAN MARTIN,MOYOBAMBA,CALZADA,69.17155425219941,64.21014228383801
220103,SAN MARTIN,MOYOBAMBA,HABANA,64.70099667774086,59.073569482288825
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,61.82679879362344,59.57400327689787
220105,SAN MARTIN,MOYOBAMBA,SORITOR,58.382957309401995,58.51291456518417
220106,SAN MARTIN,MOYOBAMBA,YANTALO,59.024635495223734,55.292598967297764
220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,60.038413738560614,58.83556737951499
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,65.50531914893617,68.34564584732483
220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,70.90533433508641,73.83235385091247
220204,SAN MARTIN,BELLAVISTA,HUALLAGA,52.28975853455454,54.406130268199234
220205,SAN MARTIN,BELLAVISTA,SAN PABLO,66.65969024696525,68.38722243864433
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,59.8961937716263,57.07927677329624
220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,56.59076923076923,58.824204845562065
220302,SAN MARTIN,EL DORADO,AGUA BLANCA,50.69124423963134,57.08582834331337
220303,SAN MARTIN,EL DORADO,SAN MARTIN,72.96222664015905,73.07042253521126
220304,SAN MARTIN,EL DORADO,SANTA ROSA,59.76154992548435,60.714285714285715
220305,SAN MARTIN,EL DORADO,SHATOJA,65.59843034663179,67.2787979966611
220401,SAN MARTIN,HUALLAGA,SAPOSOA,56.48200224971878,52.282051282051285
220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,54.56869009584665,57.1072319201995
220403,SAN MARTIN,HUALLAGA,EL ESLABON,54.982078853046595,51.467576791808874
220404,SAN MARTIN,HUALLAGA,PISCOYACU,64.79418886198548,61.51355726426548
220405,SAN MARTIN,HUALLAGA,SACANCHE,66.54330125832716,70.48509643483344
220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,59.80952380952381,59.55882352941177
220501,SAN MARTIN,LAMAS,LAMAS,48.76178504085481,47.28331946260849
220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,61.511678514434934,60.68196721311475
220503,SAN MARTIN,LAMAS,BARRANQUITA,65.48355584500163,61.57608695652174
220504,SAN MARTIN,LAMAS,CAYNARACHI,50.55359246171967,52.14921416398409
220505,SAN MARTIN,LAMAS,CUÑUMBUQUI,47.576231430805315,45.556690500510726
220506,SAN MARTIN,LAMAS,PINTO RECODO,62.02958733454451,60.70047759836252
220507,SAN MARTIN,LAMAS,RUMISAPA,51.67439464193715,43.64794902429311
220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,69.25403225806451,64.68401486988847
220509,SAN MARTIN,LAMAS,SHANAO,48.098001289490654,46.454413892908825
220510,SAN MARTIN,LAMAS,TABALOSOS,50.8675799086758,49.06346100083869
220511,SAN MARTIN,LAMAS,ZAPATERO,53.42465753424658,49.187935034802784
220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,46.94131557657602,44.75212672337929
220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,75.46218487394958,69.82968369829683
220603,SAN MARTIN,MARISCAL CACERES,HUICUNGO,63.00027987685419,59.86473880597015
220604,SAN MARTIN,MARISCAL CACERES,PACHIZA,55.80448065173116,52.18500797448166
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,59.4722598105548,55.62441896498296
220701,SAN MARTIN,PICOTA,PICOTA,51.82119205298013,50.59139784946237
220702,SAN MARTIN,PICOTA,BUENOS AIRES,47.295968534906585,47.8965819456617
220703,SAN MARTIN,PICOTA,CASPISAPA,,47.86501377410468
220704,SAN MARTIN,PICOTA,PILLUANA,49.91680532445923,45.46742209631728
220705,SAN MARTIN,PICOTA,PUCACACA,45.07884719956498,44.411764705882355
220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,54.33168316831683,55.67632850241546
220707,SAN MARTIN,PICOTA,SAN HILARION,53.368121442125236,48.913506604175545
220708,SAN MARTIN,PICOTA,SHAMBOYACU,60.046367851622875,63.02351623740201
220709,SAN MARTIN,PICOTA,TINGO DE PONASA,54.786806114239745,55.5599525128611
220710,SAN MARTIN,PICOTA,TRES UNIDOS,64.60254721124286,64.45182724252491
220801,SAN MARTIN,RIOJA,RIOJA,59.27805575411008,54.63958848286459
220802,SAN MARTIN,RIOJA,AWAJUN,65.44646635632671,67.47244934233915
220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,60.59770114942529,63.64329914385013
220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,58.36186462997103,56.171637722918774
220805,SAN MARTIN,RIOJA,PARDO MIGUEL,60.977265015269765,58.76036572400595
220806,SAN MARTIN,RIOJA,POSIC,73.6878453038674,69.53846153846153
220807,SAN MARTIN,RIOJA,SAN FERNANDO,70.47368421052632,66.91011235955057
220808,SAN MARTIN,RIOJA,YORONGOS,73.53485502776064,74.05582922824303
220809,SAN MARTIN,RIOJA,YURACYACU,63.7328615656789,60.201935212452675
220901,SAN MARTIN,SAN MARTIN,TARAPOTO,42.11597582953461,40.47659144493095
220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,48.458149779735685,46.702127659574465
220903,SAN MARTIN,SAN MARTIN,CACATACHI,60.53978594695207,54.28926647326979
220904,SAN MARTIN,SAN MARTIN,CHAZUTA,61.28841607565012,54.75095785440613
220905,SAN MARTIN,SAN MARTIN,CHIPURANA,67.27272727272727,70.48249763481552
220906,SAN MARTIN,SAN MARTIN,EL PORVENIR,65.59139784946237,61.849034523112934
220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,61.429270680372,62.16082881105081
220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,55.69296375266524,51.631409107206885
220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,45.7455333993306,43.66911647227992
220910,SAN MARTIN,SAN MARTIN,MORALES,46.245766502651925,45.0344462109168
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,67.37588652482269,61.63934426229508
220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,49.914529914529915,43.98016997167139
220913,SAN MARTIN,SAN MARTIN,SAUCE,43.91549295774648,43.80785589191894
220914,SAN MARTIN,SAN MARTIN,SHAPAJA,58.273848150551586,55.255070682237246
221001,SAN MARTIN,TOCACHE,TOCACHE,59.36073059360731,56.280119563228205
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,66.39042357274401,62.611776615488445
221003,SAN MARTIN,TOCACHE,POLVORA,73.10344827586206,68.58508942801488
221004,SAN MARTIN,TOCACHE,SHUNTE,73.38470657972732,69.13329954384187
221005,SAN MARTIN,TOCACHE,UCHIZA,73.31547087426813,72.68237934904602
221006,SAN MARTIN,TOCACHE,SANTA LUCIA,,64.20709335507541
230101,TACNA,TACNA,TACNA,60.1769662129794,59.37558692228788
230102,TACNA,TACNA,ALTO DE LA ALIANZA,77.94224482382855,75.15174506828528
230103,TACNA,TACNA,CALANA,80.42763157894737,76.60979636763896
230104,TACNA,TACNA,CIUDAD NUEVA,83.86645079420644,80.71865583051776
230105,TACNA,TACNA,INCLAN,82.86171916711159,79.82854261220373
230106,TACNA,TACNA,PACHIA,77.95874049945711,74.03082671648762
230107,TACNA,TACNA,PALCA,86.07142857142857,84.65473145780051
230108,TACNA,TACNA,POCOLLAY,68.47049981210071,69.03196892739767
230109,TACNA,TACNA,SAMA,75.50030321406913,72.31006556112611
230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,76.26784405430875,74.55312433613547
230111,TACNA,TACNA,LA YARADA LOS PALOS,88.06505620664913,86.07538802660754
230201,TACNA,CANDARAVE,CANDARAVE,90.02695417789758,85.68249258160238
230202,TACNA,CANDARAVE,CAIRANI,91.33738601823708,86.03174603174604
230203,TACNA,CANDARAVE,CAMILACA,93.27956989247312,90.81395348837209
230204,TACNA,CANDARAVE,CURIBAYA,79.57446808510639,70.75098814229248
230205,TACNA,CANDARAVE,HUANUARA,85.26077097505669,84.9912739965096
230206,TACNA,CANDARAVE,QUILAHUANI,94.31616341030195,89.12
230301,TACNA,JORGE BASADRE,LOCUMBA,82.45717660956882,81.35162601626017
230302,TACNA,JORGE BASADRE,ILABAYA,82.49027237354086,82.31877323420075
230303,TACNA,JORGE BASADRE,ITE,82.79352226720648,80.47177107501933
230401,TACNA,TARATA,TARATA,90.27707808564232,86.697965571205
230402,TACNA,TARATA,HEROES ALBARRACIN,77.0935960591133,71.47016011644833
230403,TACNA,TARATA,ESTIQUE,85.48387096774194,78.78787878787878
230404,TACNA,TARATA,ESTIQUE-PAMPA,81.65137614678899,79.48717948717949
230405,TACNA,TARATA,SITAJARA,81.58995815899581,74.33414043583535
230406,TACNA,TARATA,SUSAPAYA,83.8407494145199,85.1219512195122
230407,TACNA,TARATA,TARUCACHI,79.6137339055794,79.0273556231003
230408,TACNA,TARATA,TICACO,84.21052631578948,79.57516339869281
240101,TUMBES,TUMBES,TUMBES,34.923766154753785,36.966697153924784
240102,TUMBES,TUMBES,CORRALES,45.473924628854206,45.90919224195586
240103,TUMBES,TUMBES,LA CRUZ,37.04225352112676,37.300211823608706
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,35.032304379038045,37.26466132871673
240105,TUMBES,TUMBES,SAN JACINTO,40.529680365296805,43.01754385964912
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,34.59119496855346,36.037441497659906
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,26.68434185901435,27.720958632269884
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,35.751028806584365,38.0184331797235
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,23.42874922215308,25.291504719600223
240301,TUMBES,ZARUMILLA,ZARUMILLA,24.076396257355068,24.734377813794346
240302,TUMBES,ZARUMILLA,AGUAS VERDES,24.113475177304963,24.932586600290396
240303,TUMBES,ZARUMILLA,MATAPALO,60.7647983237297,65.25243954179041
240304,TUMBES,ZARUMILLA,PAPAYAL,27.16524608193566,28.07061163600199
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,41.99528066433725,41.25110586021927
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,55.77166532397284,52.94528057410545
250103,UCAYALI,CORONEL PORTILLO,IPARIA,78.2703488372093,79.31131019036954
250104,UCAYALI,CORONEL PORTILLO,MASISEA,65.0755939524838,61.376673040152966
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,44.221174893021235,42.97696285848613
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,62.013729977116704,62.94694348327566
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,43.16268660512195,40.915924598126516
250201,UCAYALI,ATALAYA,RAIMONDI,45.947081058378835,50.899613250378344
250202,UCAYALI,ATALAYA,SEPAHUA,34.42751074638531,44.98546511627907
250203,UCAYALI,ATALAYA,TAHUANIA,61.43001007049345,64.36225371586589
250204,UCAYALI,ATALAYA,YURUA,23.093681917211327,35.9375
250301,UCAYALI,PADRE ABAD,PADRE ABAD,72.09258205274142,66.58740507785534
250302,UCAYALI,PADRE ABAD,IRAZOLA,67.06920575940548,63.50655086118063
250303,UCAYALI,PADRE ABAD,CURIMANA,63.35844994617869,61.042345276872965
250304,UCAYALI,PADRE ABAD,NESHUYA,63.552123552123554,58.317997791682004
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,74.92025518341308,72.28049145939467
250306,UCAYALI,PADRE ABAD,HUIPOCA,,80.53892215568862
250307,UCAYALI,PADRE ABAD,BOQUERON,,72.1311475409836
250401,UCAYALI,PURUS,PURUS,25.931131412508783,35.115722266560255
